Codeshare,DestinationAirport,Equipment,Index,SourceAirport,Stops
"",AGP,320,62088,AMS,0
"",AGP,320,62100,BCN,0
"",AGP,320,62196,BIO,0
"",AGP,320,62218,BRU,0
"",AGP,320,62235,CPH,0
"",AGP,320,62242,CWL,0
"",AGP,320,62247,DME,0
"",AGP,320,62256,FCO,0
"",AGP,320,62283,HAJ,0
"",AGP,320,62285,HAM,0
"",AGP,320,62312,LPA,0
"",AGP,320,62318,LYS,0
"",AGP,320,62330,MUC,0
"",AGP,320,62337,NTE,0
"",AGP,320,62347,ORY,0
"",AGP,320,62364,OVD,0
"",AGP,320,62368,PMI,0
"",AGP,320,62390,SCQ,0
"",AGP,320,62408,TFN,0
"",AGP,320,62413,TLS,0
"",AGP,320,62663,BUD,0
"",AGP,320 319,1588,STR,0
"",AGP,320 319,24559,SOF,0
"",AGP,320 319,50217,BRU,0
"",AGP,320 319,54530,BRS,0
"",AGP,320 319,54779,GLA,0
"",AGP,320 319,54916,LGW,0
"",AGP,320 319,55421,SXF,0
"",AGP,320 321,7535,PMI,0
"",AGP,320 321,38553,MUC,0
"",AGP,320 738,7615,STR,0
"",AGP,320 738 321,7291,HAM,0
"",AGP,320 AR1,39608,GVA,0
"",AGP,321,7666,TXL,0
"",AGP,321,49848,CPH,0
"",AGP,321,66410,BHX,0
"",AGP,321,66448,EMA,0
"",AGP,321 320,30814,VIE,0
"",AGP,321 320,38214,FRA,0
"",AGP,321 320,39736,ZRH,0
"",AGP,321 320,66518,LTN,0
"",AGP,321 320,66539,MAN,0
"",AGP,321 752,66494,LGW,0
"",AGP,32B 320 321,12659,HEL,0
"",AGP,330 320,22887,DUB,0
"",AGP,332 321,7146,DUS,0
"",AGP,717,60825,BOD,0
"",AGP,733,39239,BFS,0
"",AGP,733,39253,BLK,0
"",AGP,733,39279,EDI,0
"",AGP,733 73C,39446,NCL,0
"",AGP,733 73H,39290,EMA,0
"",AGP,738,7094,CGN,0
"",AGP,738,25798,AAR,0
"",AGP,738,25962,BCN,0
"",AGP,738,26013,BGY,0
"",AGP,738,26076,BHX,0
"",AGP,738,26100,BLL,0
"",AGP,738,26119,BLQ,0
"",AGP,738,26159,BOH,0
"",AGP,738,26174,BRE,0
"",AGP,738,26221,BRS,0
"",AGP,738,26248,BRU,0
"",AGP,738,26259,BTS,0
"",AGP,738,26289,BVA,0
"",AGP,738,26392,CGN,0
"",AGP,738,26423,CIA,0
"",AGP,738,26477,CRL,0
"",AGP,738,26566,DTM,0
"",AGP,738,26575,DUB,0
"",AGP,738,26653,EDI,0
"",AGP,738,26689,EIN,0
"",AGP,738,26721,EMA,0
"",AGP,738,26806,FKB,0
"",AGP,738,26820,FMM,0
"",AGP,738,26834,FMO,0
"",AGP,738,26924,GSE,0
"",AGP,738,26937,HAU,0
"",AGP,738,26944,HHN,0
"",AGP,738,26986,IBZ,0
"",AGP,738,27022,KRK,0
"",AGP,738,27075,LBA,0
"",AGP,738,27163,LPL,0
"",AGP,738,27256,MAN,0
"",AGP,738,27329,MMX,0
"",AGP,738,27335,MRS,0
"",AGP,738,27386,NOC,0
"",AGP,738,27398,NRN,0
"",AGP,738,27438,NUE,0
"",AGP,738,27441,NYO,0
"",AGP,738,27502,ORK,0
"",AGP,738,27542,PIK,0
"",AGP,738,27569,PMI,0
"",AGP,738,27754,RYG,0
"",AGP,738,27797,SCQ,0
"",AGP,738,27810,SDR,0
"",AGP,738,27844,SNN,0
"",AGP,738,27863,STN,0
"",AGP,738,28074,TMP,0
"",AGP,738,28113,TRF,0
"",AGP,738,28134,TSF,0
"",AGP,738,28209,VST,0
"",AGP,738,28239,WRO,0
"",AGP,738,44437,PRG,0
"",AGP,738,50056,OSL,0
"",AGP,738,52454,IST,0
"",AGP,738,58363,VKO,0
"",AGP,738,60586,CDG,0
"",AGP,738,60697,TFN,0
"",AGP,738 320,7433,MUC,0
"",AGP,73H,22190,AAL,0
"",AGP,73H,22246,ARN,0
"",AGP,73H,22317,BGO,0
"",AGP,73H,22356,CGN,0
"",AGP,73H,22367,CPH,0
"",AGP,73H,22443,GOT,0
"",AGP,73H,22451,HAM,0
"",AGP,73H,22458,HEL,0
"",AGP,73H,22508,LGW,0
"",AGP,73H,22559,MUC,0
"",AGP,73H,22583,OSL,0
"",AGP,73H,22684,RYG,0
"",AGP,73H,22692,SVG,0
"",AGP,73H,22726,TRD,0
"",AGP,73H,22741,TRF,0
"",AGP,73H,22761,WAW,0
"",AGP,73H,37960,XRY,0
"",AGP,73H,49727,ARN,0
"",AGP,73H,49957,GOT,0
"",AGP,73H,53070,CWL,0
"",AGP,73H,53180,LGW,0
"",AGP,73H,53236,LTN,0
"",AGP,73H,53319,NCL,0
"",AGP,73H,53347,ORY,0
"",AGP,73H 733 752 75W,39359,LBA,0
"",AGP,73H 738,39328,GLA,0
"",AGP,73H 73W,31700,AMS,0
"",AGP,73H 73W,31780,EIN,0
"",AGP,73H 73W,31870,RTM,0
"",AGP,73W ER4,37894,LUX,0
"",AGP,752 75W 733,39403,MAN,0
"",AGP,75W,53138,GLA,0
"",AGP,75W 73H,53263,MAN,0
"",AGP,AT4,62474,MLN,0
"",AGP,AT7,12090,CMN,0
"",AGP,ATR,60617,MAD,0
"",AGP,E95,15126,EXT,0
"",AGP,E95,15266,SOU,0
"",AGR,320,10658,VNS,0
"",AGR,CR7,10310,BOM,0
"",AGS,717 M88,20061,ATL,0
"",AGS,CRJ,58749,CLT,0
"",AGS,DH8,4891,CLT,0
"",AGT,320,46537,ASU,0
"",AGT,320,46546,GRU,0
"",AGU,320,65711,CUN,0
"",AGU,320,65767,LAX,0
"",AGU,320,65851,TIJ,0
"",AGU,ER4,59017,DFW,0
"",AGU,SU9,1113,MEX,0
"",AGX,ATR,10385,COK,0
"",AHB,320,29461,SHJ,0
"",AHB,320,51296,DMM,0
"",AHB,320,51375,JED,0
"",AHB,320,51513,RUH,0
"",AHB,320,51589,TIF,0
"",AHB,320,51594,TUU,0
"",AHB,320,57981,CAI,0
"",AHB,320,65619,JED,0
"",AHB,320,65668,RUH,0
"",AHB,321,51267,CAI,0
"",AHB,73H,28421,DXB,0
"",AHB,CR7,25765,ADE,0
"",AHB,E70,51484,MED,0
"",AHB,E70 320,41169,CAI,0
"",AHE,ATR,61887,PPT,0
"",AHE,ATR,61929,TKX,0
"",AHE,ATR,61941,XMH,0
"",AHN,CNC,35531,BNA,0
"",AHO,319,13458,LIN,0
"",AHO,319,13724,TRN,0
"",AHO,319,55181,MXP,0
"",AHO,320,34857,FCO,0
"",AHO,320,62907,OTP,0
"",AHO,738,25950,AOI,0
"",AHO,738,26014,BGY,0
"",AHO,738,26101,BLL,0
"",AHO,738,26120,BLQ,0
"",AHO,738,26260,BTS,0
"",AHO,738,26290,BVA,0
"",AHO,738,26424,CIA,0
"",AHO,738,26478,CRL,0
"",AHO,738,26558,CUF,0
"",AHO,738,26567,DTM,0
"",AHO,738,26576,DUB,0
"",AHO,738,26690,EIN,0
"",AHO,738,26821,FMM,0
"",AHO,738,26878,GRO,0
"",AHO,738,26925,GSE,0
"",AHO,738,26945,HHN,0
"",AHO,738,27204,LTN,0
"",AHO,738,27223,MAD,0
"",AHO,738,27399,NRN,0
"",AHO,738,27442,NYO,0
"",AHO,738,27564,PMF,0
"",AHO,738,27637,PSA,0
"",AHO,738,27864,STN,0
"",AHO,738,28114,TRF,0
"",AHO,738,28127,TRS,0
"",AHO,738,28135,TSF,0
"",AHU,AT7,12282,TTU,0
"",AIA,BE1,67523,DEN,0
"",AIT,SF3 EMB,30563,RAR,0
"",AIU,EMB,30556,AIT,0
"",AIU,EMB,30564,RAR,0
"",AJA,319,54576,BSL,0
"",AJA,319,54633,CDG,0
"",AJA,319,54794,GVA,0
"",AJA,319,55101,LYS,0
"",AJA,319,65434,ORY,0
"",AJA,320,31085,LIL,0
"",AJA,320,54917,LGW,0
"",AJA,320,65418,LGG,0
"",AJA,320,65420,LYS,0
"",AJA,320,65432,NTE,0
"",AJA,320,65438,TLS,0
"",AJA,320 AT7,13528,MRS,0
"",AJA,320 AT7,65422,MRS,0
"",AJA,321 320 319,9838,ORY,0
"",AJA,717,60815,BES,0
"",AJA,717,60826,BOD,0
"",AJA,717,60842,CFR,0
"",AJA,717,60862,LIL,0
"",AJA,717,60865,MPL,0
"",AJA,717,60873,NTE,0
"",AJA,717,60914,SXB,0
"",AJA,717,60923,TLS,0
"",AJA,73H,22247,ARN,0
"",AJA,73H,22584,OSL,0
"",AJA,73H,31701,AMS,0
"",AJA,73W,37895,LUX,0
"",AJA,AT5,4508,BVE,0
"",AJA,AT5,4518,DCM,0
"",AJA,AT5,4610,PIS,0
"",AJA,AT7,65428,NCE,0
"",AJA,ATR,17299,AVN,0
"",AJF,320 E70,51514,RUH,0
"",AJF,E70,51376,JED,0
"",AJI,738,52455,IST,0
"",AJL,319,10360,CCU,0
"",AJL,319,10516,IMF,0
"",AJR,ATP,156,LYC,0
"",AJU,318,44090,BSB,0
"",AJU,318,44181,SSA,0
"",AJU,319,34428,SDU,0
"",AJU,319,34442,SSA,0
"",AJU,320,34285,GRU,0
"",AJU,320,34415,REC,0
"",AJU,738,28822,SSA,0
"",AJU,738 73G,28659,GIG,0
"",AJU,738 73G,28686,GRU,0
"",AJU,AT7,8783,REC,0
"",AJU,AT7,8817,SSA,0
"",AJU,E95,8854,VCP,0
"",AJU,E95 E90 AT7,8714,MCZ,0
"",AKB,BEC,30532,DUT,0
"",AKF,320,3324,BEN,0
"",AKF,CR9,38998,BEN,0
"",AKF,CR9,39038,TIP,0
"",AKI,CNA,1737,KKI,0
"",AKJ,330,29838,TPE,0
"",AKJ,332,15671,TPE,0
"",AKJ,735 763,30705,HND,0
"",AKJ,737,43079,NGO,0
"",AKJ,73H,34568,HND,0
"",AKK,CNA,2978,ADQ,0
"",AKL,320,34903,ADL,0
"",AKL,320,34940,CHC,0
"",AKL,320,34967,DUD,0
"",AKL,320,34987,MEL,0
"",AKL,320,35018,OOL,0
"",AKL,320,35038,SYD,0
"",AKL,320,35062,WLG,0
"",AKL,320,35064,ZQN,0
"",AKL,320,43847,ADL,0
"",AKL,320,43924,CNS,0
"",AKL,320,43926,DUD,0
"",AKL,320,43943,IUE,0
"",AKL,320,43972,NLK,0
"",AKL,320,43975,NOU,0
"",AKL,320,43987,OOL,0
"",AKL,320,44049,VLI,0
"",AKL,320,44077,ZQN,0
"",AKL,320 733,43904,CHC,0
"",AKL,320 763,43889,APW,0
"",AKL,320 763,44042,TBU,0
"",AKL,320 773,43963,MEL,0
"",AKL,332,30624,HNL,0
"",AKL,332,35034,SIN,0
"",AKL,332 320,48964,NOU,0
"",AKL,333,17402,BNE,0
"",AKL,333,17491,SYD,0
"",AKL,340 343,37772,SCL,0
"",AKL,343,17874,HKG,0
"",AKL,343,37808,SYD,0
"",AKL,343,47073,PPT,0
"",AKL,343 763,44009,PPT,0
"",AKL,343 763,52980,PPT,0
"",AKL,388,23086,BNE,0
"",AKL,388,23295,MEL,0
"",AKL,388,23333,SYD,0
"",AKL,733 320,44052,WLG,0
"",AKL,738,42724,VLI,0
"",AKL,73H,46981,MEL,0
"",AKL,73H,47104,SYD,0
"",AKL,73H 332 73W,24799,NAN,0
"",AKL,73W,24819,SUV,0
"",AKL,763,43942,HNL,0
"",AKL,763 320 772,44017,RAR,0
"",AKL,763 320 772,44033,SYD,0
"",AKL,763 772,43982,NRT,0
"",AKL,772,8250,YVR,0
"",AKL,772,35915,ICN,0
"",AKL,772,40619,KUL,0
"",AKL,772,43936,HKG,0
"",AKL,772,43991,PER,0
"",AKL,772,44076,YVR,0
"",AKL,772,45125,NRT,0
"",AKL,772 320 763 773,43970,NAN,0
"",AKL,772 744,44024,SFO,0
"",AKL,772 763,44012,PVG,0
"",AKL,772 77W,50525,SIN,0
"",AKL,773 772,43950,LAX,0
"",AKL,773 772 320 763,43895,BNE,0
"",AKL,777,52024,BKK,0
"",AKL,77W,23926,SIN,0
"",AKL,787,18102,CAN,0
"",AKN,BEC,30531,DLG,0
"",AKN,BEC,30535,EGX,0
"",AKN,BEC,30539,IGG,0
"",AKN,BEC,30546,KPV,0
"",AKN,BEC,30551,PTH,0
"",AKN,SF3,37336,ANC,0
"",AKP,CNC,3372,BTT,0
"",AKP,PA2,1694,BTT,0
"",AKP,PA2,1699,CXF,0
"",AKP,PAG,3375,FAI,0
"",AKU,320,16181,CTU,0
"",AKU,320 E90,30441,URC,0
"",AKU,738,31601,URC,0
"",AKU,73G E90,19254,URC,0
"",AKV,DH8,325,YIK,0
"",AKV,DH8,340,YPX,0
"",AKX,735,22098,ALA,0
"",AKX,735,22119,DME,0
"",AKX,757 320 767 321,35717,ALA,0
"",AKX,CR2,2889,DME,0
"",AKX,CRJ,22159,TSE,0
"",AKX,CRJ 735,22142,SCO,0
"",AKX,E90 320,35802,TSE,0
"",AKY,AT7,63093,RGN,0
"",AKY,ATR,2411,RGN,0
"",AKY,ATR,2416,SNW,0
"",ALA,100,66378,GUW,0
"",ALA,100,66380,TSE,0
"",ALA,146,66133,FRU,0
"",ALA,313,62596,IKA,0
"",ALA,319,44438,PRG,0
"",ALA,319 321 757 320 767 E90,35803,TSE,0
"",ALA,319 757 E90,35757,FRU,0
"",ALA,320,24041,AUH,0
"",ALA,320,29462,SHJ,0
"",ALA,320,32068,TAS,0
"",ALA,320,35772,KBP,0
"",ALA,320,35781,LED,0
"",ALA,320,35787,PEK,0
"",ALA,320,48657,OVB,0
"",ALA,320 319,50899,LED,0
"",ALA,320 319 E90 757,35799,TAS,0
"",ALA,320 321,35748,AUH,0
"",ALA,320 321,35796,SVO,0
"",ALA,320 757,35754,DYU,0
"",ALA,320 E90 319,35779,KZO,0
"",ALA,320 E90 321,35830,URC,0
"",ALA,320 E90 757 319,35751,CIT,0
"",ALA,320 E90 757 319,35828,UKK,0
"",ALA,321 757 320,35759,GUW,0
"",ALA,330,36178,AMS,0
"",ALA,333,38215,FRA,0
"",ALA,333,38797,TSE,0
"",ALA,333 763,45004,ICN,0
"",ALA,735,22094,AKX,0
"",ALA,735,22112,CIT,0
"",ALA,735,22143,SCO,0
"",ALA,735,58138,DME,0
"",ALA,735 CRJ,22160,TSE,0
"",ALA,737,51709,DYU,0
"",ALA,738,31431,PEK,0
"",ALA,738,45510,SAW,0
"",ALA,738 320,35768,IST,0
"",ALA,738 320,52456,IST,0
"",ALA,73G,19255,URC,0
"",ALA,73H,58364,VKO,0
"",ALA,73J,46287,KBP,0
"",ALA,757,35766,HKG,0
"",ALA,757,35777,KUL,0
"",ALA,757,35783,LHR,0
"",ALA,757,35795,SGN,0
"",ALA,757 320 767 321,35715,AKX,0
"",ALA,757 321 320,35791,SCO,0
"",ALA,767,14664,LHR,0
"",ALA,767,35767,ICN,0
"",ALA,767 757,35750,BKK,0
"",ALA,AN4,22140,PPK,0
"",ALA,CRJ,22117,DMB,0
"",ALA,CRJ,22122,DZN,0
"",ALA,CRJ,22127,KGF,0
"",ALA,CRJ,22130,KOV,0
"",ALA,CRJ,22132,KSN,0
"",ALA,CRJ,22137,PLX,0
"",ALA,CRJ,22168,UKK,0
"",ALA,E90,35764,GYD,0
"",ALA,E90,35776,KUF,0
"",ALA,E90,35778,KZN,0
"",ALA,E90,35789,PWQ,0
"",ALA,E90,35801,TBS,0
"",ALA,E90 319,35774,KGF,0
"",ALA,E90 320,35753,DEL,0
"",ALA,MA6,2823,DYU,0
"",ALB,319,4892,CLT,0
"",ALB,319,58750,CLT,0
"",ALB,319 73G 738 739,57255,ORD,0
"",ALB,73H 73W,64079,MDW,0
"",ALB,73W,63586,BWI,0
"",ALB,73W,63787,FLL,0
"",ALB,73W,63913,LAS,0
"",ALB,73W,64037,MCO,0
"",ALB,73W,64515,TPA,0
"",ALB,CNA,3622,BOS,0
"",ALB,CNA,3651,MSS,0
"",ALB,CNA,3658,OGS,0
"",ALB,CRJ,58933,DCA,0
"",ALB,DH3,6400,PHL,0
"",ALB,M88,20062,ATL,0
"",ALC,319,50218,BRU,0
"",ALC,319,54476,BFS,0
"",ALC,319,54706,EDI,0
"",ALC,319,55363,SEN,0
"",ALC,319 320,54531,BRS,0
"",ALC,319 320,54780,GLA,0
"",ALC,319 320,54795,GVA,0
"",ALC,319 320,54918,LGW,0
"",ALC,319 320,55065,LTN,0
"",ALC,319 320,55135,MAN,0
"",ALC,319 734,14619,LGW,0
"",ALC,320,7242,FRA,0
"",ALC,320,7292,HAM,0
"",ALC,320,22888,DUB,0
"",ALC,320,23017,ORK,0
"",ALC,320,32471,FCO,0
"",ALC,320,48491,DME,0
"",ALC,320,62089,AMS,0
"",ALC,320,62101,BCN,0
"",ALC,320,62197,BIO,0
"",ALC,320,62219,BRU,0
"",ALC,320,62236,CPH,0
"",ALC,320,62243,CWL,0
"",ALC,320,62248,DME,0
"",ALC,320,62257,FCO,0
"",ALC,320,62288,IBZ,0
"",ALC,320,62345,ORN,0
"",ALC,320,62348,ORY,0
"",ALC,320,62369,PMI,0
"",ALC,320,65030,KEF,0
"",ALC,320 319,54577,BSL,0
"",ALC,320 319,55043,LPL,0
"",ALC,320 319,55260,NCL,0
"",ALC,320 321,7784,ZRH,0
"",ALC,320 738,7434,MUC,0
"",ALC,320 738,7616,STR,0
"",ALC,320 73G,7667,TXL,0
"",ALC,321,66449,EMA,0
"",ALC,321 320,7536,PMI,0
"",ALC,321 320,66411,BHX,0
"",ALC,321 320,66519,LTN,0
"",ALC,321 320,66540,MAN,0
"",ALC,321 332,7147,DUS,0
"",ALC,321 752,66495,LGW,0
"",ALC,733,39240,BFS,0
"",ALC,733,39280,EDI,0
"",ALC,733 73C,39254,BLK,0
"",ALC,733 73H,39291,EMA,0
"",ALC,734,58139,DME,0
"",ALC,736,10052,ALG,0
"",ALC,736 ATR,10223,ORN,0
"",ALC,738,26015,BGY,0
"",ALC,738,26077,BHX,0
"",ALC,738,26102,BLL,0
"",ALC,738,26121,BLQ,0
"",ALC,738,26160,BOH,0
"",ALC,738,26175,BRE,0
"",ALC,738,26222,BRS,0
"",ALC,738,26249,BRU,0
"",ALC,738,26291,BVA,0
"",ALC,738,26479,CRL,0
"",ALC,738,26577,DUB,0
"",ALC,738,26654,EDI,0
"",ALC,738,26691,EIN,0
"",ALC,738,26722,EMA,0
"",ALC,738,26807,FKB,0
"",ALC,738,26822,FMM,0
"",ALC,738,26926,GSE,0
"",ALC,738,26938,HAU,0
"",ALC,738,26946,HHN,0
"",ALC,738,27017,KIR,0
"",ALC,738,27023,KRK,0
"",ALC,738,27050,KTW,0
"",ALC,738,27055,KUN,0
"",ALC,738,27076,LBA,0
"",ALC,738,27164,LPL,0
"",ALC,738,27257,MAN,0
"",ALC,738,27368,MST,0
"",ALC,738,27387,NOC,0
"",ALC,738,27400,NRN,0
"",ALC,738,27439,NUE,0
"",ALC,738,27443,NYO,0
"",ALC,738,27543,PIK,0
"",ALC,738,27755,RYG,0
"",ALC,738,27798,SCQ,0
"",ALC,738,27845,SNN,0
"",ALC,738,27865,STN,0
"",ALC,738,28075,TMP,0
"",ALC,738,28115,TRF,0
"",ALC,738,28210,VST,0
"",ALC,738,28212,VXO,0
"",ALC,738,28213,WMI,0
"",ALC,738,28240,WRO,0
"",ALC,738,49806,BGO,0
"",ALC,738,50166,TRD,0
"",ALC,738,60702,TFS,0
"",ALC,738 733 73H,39329,GLA,0
"",ALC,73C 733 752 75W,39447,NCL,0
"",ALC,73H,22191,AAL,0
"",ALC,73H,22196,AES,0
"",ALC,73H,22248,ARN,0
"",ALC,73H,22318,BGO,0
"",ALC,73H,22344,BLL,0
"",ALC,73H,22357,CGN,0
"",ALC,73H,22368,CPH,0
"",ALC,73H,22424,EVE,0
"",ALC,73H,22444,GOT,0
"",ALC,73H,22452,HAM,0
"",ALC,73H,22459,HEL,0
"",ALC,73H,22498,KSD,0
"",ALC,73H,22509,LGW,0
"",ALC,73H,22557,MOL,0
"",ALC,73H,22560,MUC,0
"",ALC,73H,22585,OSL,0
"",ALC,73H,22656,OUL,0
"",ALC,73H,22685,RYG,0
"",ALC,73H,22693,SVG,0
"",ALC,73H,22717,TKU,0
"",ALC,73H,22721,TOS,0
"",ALC,73H,22727,TRD,0
"",ALC,73H,22742,TRF,0
"",ALC,73H,22752,UME,0
"",ALC,73H,49728,ARN,0
"",ALC,73H,50001,KRS,0
"",ALC,73H,50137,SVG,0
"",ALC,73H,53025,BHX,0
"",ALC,73H,53071,CWL,0
"",ALC,73H,53100,EMA,0
"",ALC,73H,53320,NCL,0
"",ALC,73H 738 73G,50057,OSL,0
"",ALC,73H 73W,31702,AMS,0
"",ALC,73H 73W,31871,RTM,0
"",ALC,73H 75W 76W,53264,MAN,0
"",ALC,73W 73H,31781,EIN,0
"",ALC,75W,53047,BRS,0
"",ALC,75W,53139,GLA,0
"",ALC,75W,53181,LGW,0
"",ALC,75W 733 73H,39404,MAN,0
"",ALC,75W 733 752 73H,39360,LBA,0
"",ALC,E75,15063,BHX,0
"",ALC,E95,15127,EXT,0
"",ALC,E95,15267,SOU,0
"",ALF,733,22586,OSL,0
"",ALF,733,22722,TOS,0
"",ALF,73G 73W 736,50058,OSL,0
"",ALF,73G 73W 736,50159,TOS,0
"",ALF,DH1 DH2,63220,HFT,0
"",ALF,DH1 DH2,63347,VDS,0
"",ALF,DH1 DH3 DH2,63315,TOS,0
"",ALF,DH2,63234,KKN,0
"",ALF,DH2,63251,MEH,0
"",ALG,319,1270,CGN,0
"",ALG,319,9263,CDG,0
"",ALG,319,32666,MAD,0
"",ALG,319,37018,MLA,0
"",ALG,319,38216,FRA,0
"",ALG,319,67452,CDG,0
"",ALG,319,67474,MRS,0
"",ALG,320,41170,CAI,0
"",ALG,320,62102,BCN,0
"",ALG,320,67462,LIL,0
"",ALG,320,67469,MLH,0
"",ALG,320 319,9735,MRS,0
"",ALG,320 319,47917,AMM,0
"",ALG,320 319,67465,LYS,0
"",ALG,320 319,67489,ORY,0
"",ALG,320 319,67508,TLS,0
"",ALG,320 32A,54196,TUN,0
"",ALG,321 738,52457,IST,0
"",ALG,32S 319,13265,FCO,0
"",ALG,330,10158,DXB,0
"",ALG,330,10250,PEK,0
"",ALG,330,10273,YUL,0
"",ALG,330 738,10137,CDG,0
"",ALG,734 319,14620,LGW,0
"",ALG,736,10048,ALC,0
"",ALG,736,10109,AMM,0
"",ALG,736,10116,BCN,0
"",ALG,736,10118,BEY,0
"",ALG,736,10129,BOD,0
"",ALG,736,10130,BRU,0
"",ALG,736,10134,CAI,0
"",ALG,736,10141,CMN,0
"",ALG,736,10163,ETZ,0
"",ALG,736,10164,FCO,0
"",ALG,736,10165,FRA,0
"",ALG,736,10170,GVA,0
"",ALG,736,10171,HME,0
"",ALG,736,10183,IST,0
"",ALG,736,10186,LHR,0
"",ALG,736,10189,LIS,0
"",ALG,736,10199,MAD,0
"",ALG,736,10202,MRS,0
"",ALG,736,10212,MXP,0
"",ALG,736,10249,OUA,0
"",ALG,736,10256,SVO,0
"",ALG,736,10260,TIP,0
"",ALG,736,10265,TLS,0
"",ALG,736,10271,TUN,0
"",ALG,736,10272,VIE,0
"",ALG,736 330 738,10241,ORY,0
"",ALG,736 738,10191,LYS,0
"",ALG,736 738,10214,NCE,0
"",ALG,736 ATR 738 767,10224,ORN,0
"",ALG,738,10047,ABJ,0
"",ALG,738,10123,BKO,0
"",ALG,738,10157,DKR,0
"",ALG,738,10187,LIL,0
"",ALG,738,10216,NIM,0
"",ALG,738,10251,PMI,0
"",ALG,738,10267,TMR,0
"",ALG,738 ATR,10119,BJA,0
"",ALG,738 ATR,10261,TLM,0
"",ALG,738 ATR 736,10040,AAE,0
"",ALG,738 ATR 767 736,10143,CZL,0
"",ALG,763 738,12091,CMN,0
"",ALG,77W,23125,DXB,0
"",ALG,77W,47342,DOH,0
"",ALG,AB6,51377,JED,0
"",ALG,ATR,10110,AZR,0
"",ALG,ATR,10159,EBH,0
"",ALG,ATR,10162,ELU,0
"",ALG,ATR,10166,GHA,0
"",ALG,ATR,10176,HRM,0
"",ALG,ATR,10180,INZ,0
"",ALG,ATR,10210,MUW,0
"",ALG,ATR,10213,MZW,0
"",ALG,ATR,10257,TEE,0
"",ALG,ATR,10258,TGR,0
"",ALG,ATR,10259,TID,0
"",ALG,ATR 736,10217,OGX,0
"",ALG,ATR 738,10124,BLJ,0
"",ALG,ATR 738,10131,BSK,0
"",ALG,ATR 738,10252,QSF,0
"",ALG,CR9,39039,TIP,0
"",ALH,F50,61028,BQB,0
"",ALH,F50,61149,PER,0
"",ALO,ERD,59871,ORD,0
"",ALS,BE1,67539,FMN,0
"",ALS,BE1 BEH,67524,DEN,0
"",AMA,735 733,63914,LAS,0
"",AMA,735 733 73W,63671,DAL,0
"",AMA,73W 73C,63701,DEN,0
"",AMA,ER4,59018,DFW,0
"",AMD,319 321,10398,DEL,0
"",AMD,320,2135,BLR,0
"",AMD,320,2151,BOM,0
"",AMD,320,2174,CCU,0
"",AMD,320,2203,DEL,0
"",AMD,320,2245,GOI,0
"",AMD,320,2250,HYD,0
"",AMD,320,2284,JAI,0
"",AMD,320,2294,MAA,0
"",AMD,320,2318,PNQ,0
"",AMD,320,3943,AUH,0
"",AMD,320,10497,HYD,0
"",AMD,320,10567,KWI,0
"",AMD,320,24042,AUH,0
"",AMD,320,29335,BOM,0
"",AMD,320,29347,CCU,0
"",AMD,320,29355,DEL,0
"",AMD,320,29463,SHJ,0
"",AMD,321,47343,DOH,0
"",AMD,321 320 77W,10311,BOM,0
"",AMD,332,23126,DXB,0
"",AMD,333,50526,SIN,0
"",AMD,737,49385,BOM,0
"",AMD,737,49424,DEL,0
"",AMD,737,49452,DXB,0
"",AMD,737,49467,HYD,0
"",AMD,737,49509,MAA,0
"",AMD,737,49526,MCT,0
"",AMD,737,49529,PNQ,0
"",AMD,738,3977,BOM,0
"",AMD,739,44353,KUL,0
"",AMD,73H,28396,DWC,0
"",AMH,DH8,23629,ADD,0
"",AMH,DH8,23830,JIM,0
"",AMM,310,33622,ADE,0
"",AMM,310,33665,HOD,0
"",AMM,318,48018,OTP,0
"",AMM,318,48083,OTP,0
"",AMM,319,47981,BOM,0
"",AMM,319,47986,DEL,0
"",AMM,319,47994,FRA,0
"",AMM,319,47995,GVA,0
"",AMM,319,48013,MUC,0
"",AMM,319 320,47972,AUH,0
"",AMM,319 320,48009,MAD,0
"",AMM,319 320 321,47984,CDG,0
"",AMM,319 32S,13266,FCO,0
"",AMM,319 E75 E95,48024,TUN,0
"",AMM,319 E95 320,47989,DOH,0
"",AMM,319 E95 E75,47992,EBL,0
"",AMM,320,3325,BEN,0
"",AMM,320,9264,CDG,0
"",AMM,320,22784,HBE,0
"",AMM,320,24043,AUH,0
"",AMM,320,29464,SHJ,0
"",AMM,320,33846,KWI,0
"",AMM,320,38999,BEN,0
"",AMM,320,47915,ALG,0
"",AMM,320,47974,BCN,0
"",AMM,320,48003,KRT,0
"",AMM,320,48008,LOS,0
"",AMM,320,48021,SSH,0
"",AMM,320,48041,EBL,0
"",AMM,320,48042,JED,0
"",AMM,320,48043,NJF,0
"",AMM,320,48044,OSM,0
"",AMM,320,49307,KRT,0
"",AMM,320,51378,JED,0
"",AMM,320,51515,RUH,0
"",AMM,320,58013,AUH,0
"",AMM,320,65620,JED,0
"",AMM,320,65658,MED,0
"",AMM,320,65669,RUH,0
"",AMM,320 319,48025,TXL,0
"",AMM,320 319,48026,VIE,0
"",AMM,320 319,48033,ZRH,0
"",AMM,320 321,29880,BAH,0
"",AMM,320 321,47987,DME,0
"",AMM,320 321 319,47993,FCO,0
"",AMM,320 330,39040,TIP,0
"",AMM,320 340,48020,SAH,0
"",AMM,320 340 321,48011,MED,0
"",AMM,320 E75 319 E95,47998,IST,0
